id,pitch_tag,rhythm_tag,mode,beat,key_signature
204,"['LA', 'D', 'D', '#F', 'B', '#F', 'A', 'A', 'B', 'A', '#F', 'G', '#F', 'E', 'LB', 'E', 'E', 'G', '#HC', '#HC', 'B', 'A', 'G', 'G', 'G', '#F', 'LB', '#C', 'D', 'E', 'LA', 'D', 'D', '#F', 'B', '#F', 'A', 'A', 'B', 'A', '#F', 'G', '#F', 'E', 'LB', 'E', 'E', 'G', '#HC', '#HC', 'B', 'A', 'G', 'G', 'G', 'E', '#C', 'E', 'D', 'B', 'B', 'A', 'G', 'A', 'B', 'A', 'E', '#F', '#G', 'E', 'A', 'B', 'A', 'G', 'E', 'E', '#HC', '#HC', 'B', '#HC', 'B', 'A', 'A', 'B', '#F', 'E', 'D']","[0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.25, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.25, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.125, 0.25, 0.125, 1, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.25, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.25, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.25, 0.25, 1, 0.25, 0.1875, 0.0625, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.1875, 0.0625, 0.1875, 0.0625, 0.5, 0.25, 0.25, 0.5, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.0625, 0.1875, 0.3125, 0.1875, 0.0625, 0.375, 0.125, 1]",Dkey,4/4,Treble
207,"['E', 'D', 'C', 'D', 'C', 'B', 'HC', 'A', 'F', 'A', 'G', 'G', 'A', 'HC', 'A', 'G', 'E', 'E', 'E', 'D', 'C', 'D', 'E', 'D', 'C', 'D', 'C']","[0.375, 0.125, 0.125, 0.125, 0.625, 0.125, 0.375, 0.125, 0.125, 0.125, 0.625, 0.125, 0.125, 0.1875, 0.0625, 0.25, 0.0625, 0.0625, 0.25, 0.125, 0.25, 0.125, 0.375, 0.125, 0.125, 0.125, 0.75]",Ckey,6/8,Treble
211,"['LG', 'LG', 'C', 'D', 'E', 'E', 'E', 'F', 'LA', 'LA', 'D', 'LG', 'LG', 'LB', 'C', 'D', 'E', 'D', 'D', 'C', 'LA', 'LG', 'LG', 'LG', 'C', 'D', 'E', 'E', 'E', 'F', 'LA', 'LA', 'D', 'LG', 'LG', 'LB', 'C', 'D', 'E', 'D', 'C']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.375]",Ckey,6/8,Treble
212,"['E', 'E', 'E', 'F', 'F', 'D', 'G', 'F', 'F', 'E', 'A', 'A', 'B', 'HC', 'HD', 'G', 'G', 'HC', 'E', 'D', 'E', 'D', 'C', 'C', 'E', 'HC', 'A', '#F', '#F', 'A', 'HD', 'B', 'B', '#A', 'B', 'HC', 'B', 'A', 'B', 'A', 'G', 'G']","[0.25, 0.375, 0.125, 0.25, 0.5, 0.25, 0.375, 0.125, 0.25, 0.5, 0.25, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.375, 0.125, 0.1875, 0.0625, 0.25, 0.1875, 0.0625, 0.75, 0.25, 0.375, 0.125, 0.25, 0.5, 0.25, 0.375, 0.125, 0.125, 0.125, 0.375, 0.125, 0.1875, 0.0625, 0.25, 0.1875, 0.0625, 0.75]",Ckey,3/4,Treble
213,"['E', 'A', 'A', 'A', 'A', '#G', 'A', 'B', '#G', 'E', 'E', 'HC', 'A', 'C', 'C', 'D', '#D', 'E', 'E', 'A', 'B', 'HC', 'B', 'A', 'G', 'F', 'E', 'D', 'F', 'A', 'B', 'A', 'E', 'F', 'E', 'D', 'LB', 'C', 'C', 'LA']","[0.25, 0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.375, 0.125, 0.375, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.875, 0.125, 0.375, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.375, 0.125, 0.25, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.75]",Ckey,4/4,Treble
214,"['G', 'G', 'HC', 'HC', 'B', 'B', 'F', 'F', 'A', 'A', 'G', 'G', 'E', 'A', 'G', 'G', '#F', 'F', 'F', 'E', 'D', 'A', 'G', 'G', 'HE', 'HD', 'HC', 'B', 'A', 'HD', 'HD', 'HC', 'A', '#F', 'G', 'HC', 'HE', 'HC', 'HC', 'G', 'G', 'E', 'F', 'HD', 'HD', 'HD', 'A', 'B', 'HD', 'HC', 'HD', 'HE', 'HD', 'HD', 'HC', 'HC']","[0.25, 0.375, 0.125, 0.1875, 0.0625, 0.5, 0.25, 0.375, 0.125, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.375, 0.125, 0.25, 0.5, 0.25, 0.375, 0.125, 0.125, 0.125, 0.5]",Ckey,3/4,Treble
216,"['LA', 'LA', 'A', 'G', 'F', 'G', 'A', 'HD', 'A', 'G', 'F', 'G', 'A', 'F', 'G', 'G', 'A', 'D', 'D', 'F', 'F', 'G', 'E', 'LA', 'LA', 'A', 'G', 'F', 'G', 'A', 'HD', 'A', 'G', 'F', 'G', 'A', 'F', 'G', 'G', 'A', 'D', 'C', 'D', 'F', 'E', 'D']","[0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.5, 0.25, 0.375, 0.125, 0.125, 0.125, 0.625, 0.125, 0.25, 0.375, 0.125, 0.625, 0.125, 0.25, 0.375, 0.125, 0.5, 0.125, 0.125, 0.375, 0.125, 0.125, 0.125, 0.5, 0.25, 0.375, 0.125, 0.125, 0.125, 0.625, 0.125, 0.25, 0.375, 0.125, 0.625, 0.125, 0.375, 0.125, 0.25, 0.5]",Fkey,3/4,Treble
217,"['F', 'G', 'A', 'HF', 'HE', 'HD', 'HC', 'HC', 'A', 'F', 'G', 'A', 'HC', 'A', 'G', 'F', 'F', 'F', 'G', 'A', 'HF', 'HE', 'HD', 'HC', 'HC', 'A', 'F', 'G', 'A', 'HC', 'A', 'G', 'F', 'F', 'HC', 'A', 'HF', 'HF', 'HE', 'HD', 'HC', 'HC', 'A', 'HC', 'A', 'HF', 'HF', 'HE', 'HD', '#HC', 'HD', '#HC', 'HD', 'HE', 'HF', 'F', 'G']","[0.125, 0.125, 0.25, 0.125, 0.125, 0.1875, 0.0625, 0.25, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.1875, 0.0625, 0.5, 0.125, 0.125, 0.25, 0.125, 0.125, 0.1875, 0.0625, 0.25, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.1875, 0.0625, 0.5, 0.125, 0.125, 0.25, 0.125, 0.125, 0.1875, 0.0625, 0.25, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.0625, 0.0625, 0.0625, 0.0625, 0.25, 0.125, 0.125]",Fkey,3/4,Treble
218,"['E', 'G', 'HC', 'A', 'G', 'E', 'G', 'A', 'HC', 'G', 'HC', 'HE', 'HD', 'HC', 'HD', 'HC', 'A', 'HC', 'G', 'E', 'G', 'A', 'G', 'A', 'HC', 'HD', 'G', 'A', 'E', 'HC', 'A', 'G', 'E', 'D', 'C', 'D', 'D', 'E', 'G', 'HC', 'HE', 'HD', 'HC', 'HD', 'HC', 'G', 'A', 'HC']","[0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.375, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.375, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.5, 0.375, 0.125, 0.25, 0.25, 0.125, 0.125, 0.25, 0.5, 0.375, 0.125, 0.5, 0.375, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5]",Ckey,4/4,Treble
220,"['E', 'F', 'E', 'A', 'E', 'D', 'E', 'D', 'A', 'D', 'E', 'D', 'D', 'C', 'LB', 'C', 'E', 'F', 'E', 'HC', 'E', 'D', 'E', 'D', 'B', 'A', 'G', 'F', 'F', 'E', 'D', 'E', 'E', '#G', 'HC', 'B', 'A', 'E', 'C', 'LA', 'F', 'E', 'F', 'A', 'F', 'E', 'C', 'D', 'E', 'D', '#C', 'D', 'F', 'D', 'C']","[0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.375, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.375, 0.125, 0.375, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.75, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.375, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.375, 0.125, 0.375, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.75, 0.1875, 0.0625, 0.375, 0.125, 0.1875, 0.0625, 0.375, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.375, 0.125, 0.375, 0.125, 0.125, 0.125, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.375, 0.125, 0.75]",Ckey,3/4,Treble
222,"['A', 'A', 'B', 'A', 'A', 'B', 'A', 'B', 'HC', 'B', 'A', 'B', 'A', 'F', 'E', 'C', 'E', 'F', 'E', 'E', 'C', 'LB', 'A', 'B', 'HC', 'B', 'A', 'B', 'A', 'F', 'E', 'C', 'E', 'F', 'E', 'E', 'C', 'LB', 'A', 'A', 'B', 'A', 'A', 'B', 'E', 'F', 'B', 'A', 'F', 'E']","[0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.5, 0.25, 0.25, 0.125, 0.125, 0.25, 1]",Ckey,4/4,Treble
224,"['F','F','F','F','A','HC','HC','A','F','F','G','G','G','G','G','F','E','E','D','C','F','F','F','F','A','HC','HC','A','F','F','G','G','C','C','F','F']","[0.125,0.125,0.125,0.5,0.125,0.125,0.125,0.125,0.5,0.125,0.125,0.125,0.125,0.5,0.125,0.125,0.125,0.125,0.875,0.125,0.125,0.125,0.5,0.125,0.125,0.125,0.125,0.5,0.125,0.5,0.125,0.5,0.125,0.875,0.25]",Ckey,6/8,Treble
225,"['C', 'C', 'E', 'G', 'HC', 'A', 'F', 'F', 'G', 'A', 'G', 'C', 'C', 'E', 'G', 'G', 'D', 'D', 'F', 'E', 'D', 'C']","[0.125, 0.125, 0.125, 0.125, 0.375, 0.625, 0.125, 0.125, 0.125, 0.125, 1.0, 0.125, 0.125, 0.125, 0.125, 0.375, 0.625, 0.125, 0.125, 0.125, 0.125, 0.75]",Ckey,6/8,Treble
226,"['D', 'D', 'D', 'D', 'LB', 'C', 'D', '#F', 'E', 'E', 'E', 'E', 'C', 'E', 'D', 'D', 'D', 'D', 'D', '#F', 'E', 'D', 'C', 'C', 'C', 'C', 'C', 'LB', 'LA', 'LG', 'G', 'G', 'G', 'G', 'D', 'E', 'G', 'B', 'A', 'A', 'A', 'A', 'G', '#F', 'E', '#F', '#F', '#F', '#F', '#F', 'G', 'A', 'D', '#F', '#F', 'G', 'A', 'G', '#F', 'G']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.375, 0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.75, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.375, 0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.75, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.375, 0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.75, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.375, 0.375, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.75]",Gkey,6/8,Treble
229,"['D', 'D', 'D', 'D', 'LB', 'C', 'D', '#F', 'E', 'E', 'E', 'E', 'C', 'E', 'D', 'D', 'D', 'D', 'D', '#F', 'E', 'D', 'C', 'C', 'C', 'C', 'C', 'LB', 'LA', 'LG', 'G', 'G', 'G', 'G', 'D', 'E', 'G', 'B', 'A', 'A', 'A', 'A', 'G', '#F', 'E', '#F', '#F', '#F', '#F', '#F', 'G', 'A', 'D', '#F', '#F', 'G', 'A', 'G', '#F', 'G']","[0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.5, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.25, 0.25, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.5]",Gkey,2/4,Treble
230,"['G', 'E', 'E', 'E', 'G', 'E', 'E', 'E', 'G', 'G', 'A', 'G', 'F', 'F', 'D', 'D', 'D', 'F', 'D', 'D', 'D', 'G', 'G', 'F', 'D', 'C', 'G', 'G', 'A', 'A', 'G', 'G', 'E', 'D', 'C', 'D', 'E', 'G', 'G', 'G', 'A', 'A', 'G', 'G', 'E', 'D', 'F', 'E', 'D', 'C']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
231,"['G', 'A', 'B', 'HC', 'HD', 'HC', 'B', 'A', 'G', 'F', 'F', 'A', 'G', 'F', 'E', 'D', 'E', 'F', 'G', 'G', 'A', 'B', 'HC', 'HD', 'HE', 'HD', 'HC', 'B', 'A', 'A', 'B', 'HC', 'G', 'F', 'E', 'D', 'E', 'C']","[0.25, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
232,"['E', 'G', 'G', 'E', 'D', 'F', 'F', 'D', 'C', 'E', 'E', 'C', 'D', 'LB', 'LG', 'E', 'G', 'G', 'E', 'D', 'F', 'F', 'D', 'E', 'C', 'D', 'LB', 'C', 'A', 'A', 'A', 'HC', 'G', 'G', 'G', 'F', 'F', 'F', 'G', 'E', 'E', 'E', 'A', 'A', 'A', 'HC', 'G', 'E', 'F', 'D', 'E', 'C', 'D', 'LB', 'C']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
233,"['A', 'A', 'G', 'A', 'HC', 'E', 'E', 'D', 'E', 'G', 'A', 'A', 'A', 'G', 'A', 'HC', 'HC', 'E', 'E', 'D', 'E', 'G', 'C', 'C', 'D', 'C', 'C', 'D', 'E', 'D', 'E', 'A', 'A', 'A', 'G', 'A']","[0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.25, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5]",Ckey,2/4,Treble
234,"['G', 'G', 'HC', 'G', 'E', 'G', 'HC', 'HC', 'A', 'F', 'A', 'HC', 'A', 'A', 'HC', 'A', 'F', 'A', 'G', 'G', 'E', 'C', 'E', 'G', 'E', 'G', 'HC', 'G', 'HC', 'HC', 'G', 'G', 'E', 'C', 'E', 'G', 'E', 'G', 'HC', 'G', 'HC', 'HC', 'G', 'HE', 'HE', 'HC']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.5]",Ckey,2/4,Treble
235,"['E', 'G', 'D', 'LA', 'C', 'LG', 'G', 'E', 'D', 'C', 'LA', 'C', 'D', 'E', 'E', 'D', 'E', 'C', 'C', 'D', 'LA', 'LG', 'C', 'D', 'E', 'G', 'D', 'E', 'C']","[0.5, 0.25, 0.75, 0.5, 0.25, 0.75, 0.5, 0.25, 0.5, 0.25, 0.5, 0.25, 0.75, 0.5, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.75, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.75]",Ckey,3/4,Treble
236,"['HC', 'B', 'A', 'G', 'E', 'C', 'D', 'E', 'HC', 'B', 'A', 'G', 'E', 'C', 'LB', 'D', 'C', 'C', 'E', 'G', 'D', 'F', 'E', 'C', 'E', 'G', 'LB', 'D', 'C', 'HC', 'B', 'A', 'G', 'E', 'C', 'D', 'E', 'HC', 'B', 'A', 'G', 'C', 'LB', 'D', 'C']","[0.25, 0.25, 0.25, 0.5, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.5, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.5, 0.125, 0.125, 0.5, 0.125, 0.125, 0.5, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.5, 0.25, 0.125, 0.125, 0.5, 0.25, 0.25, 0.25, 0.5, 0.25, 0.125, 0.125, 0.5]",Ckey,3/4,Treble
237,"['G', 'E', 'F', 'G', 'A', 'G', 'F', 'D', 'E', 'F', 'G', 'F', 'E', 'C', 'D', 'E', 'F', 'G', 'F', 'E', 'E', 'D', 'C', 'G', 'F', 'E', 'D', 'C', 'G', 'F', 'E', 'D', 'C', 'C', 'D', 'E', 'F', 'G', 'A', 'G', 'E', 'F', 'D', 'D', 'C', 'C']","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.125, 0.125, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.125, 0.125, 0.25, 0.25, 0.25, 0.125, 0.125, 0.5]",Ckey,3/4,Treble
238,"['HC', 'G', 'G', 'E', 'G', 'C', 'A', 'A', 'B', 'HC', 'HC', 'HD', 'G', 'G', 'E', 'G', 'C', 'G', 'A', 'B', 'HC', 'C', 'G', 'G', 'F', 'E', 'G', 'E', 'C', 'G', 'HD', 'HC', 'B', 'G', 'G', 'F', 'E', 'G', 'E', 'C', 'G', 'A', 'B', 'HC', 'C']","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.75, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.5, 0.25]",Ckey,3/4,Treble
239,"['E', 'F', 'G', 'G', 'E', 'F', 'G', 'G', 'F', 'E', 'D', 'C', 'D', 'F', 'E', 'D', 'C', 'D', 'E', 'F', 'G', 'E', 'A', 'A', 'G', 'G', 'F', 'E', 'E', 'D', 'D', 'C']","[0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.5, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.5]",Ckey,3/4,Treble
240,"['E', 'F', 'G', 'C', 'E', 'F', 'G', 'C', 'E', 'F', 'G', 'HC', 'B', 'A', 'G', 'E', 'G', 'HC', 'G', 'E', 'G', 'HC', 'G', 'E', 'G', 'HC', 'G', 'E', 'G', 'HC', 'HD', 'HC', 'HD', 'HC', 'B', 'HC', 'HD', 'HC', 'B', 'HC', 'HD', 'G', 'HD', 'G', 'HD', 'G', 'B', 'HC', 'HD', 'HC', 'B', 'A', 'G', 'HC']","[0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.75, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.75, 0.25, 0.5, 0.25, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.5, 0.25, 0.5, 0.25, 0.5, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.5]",Ckey,3/4,Treble
241,"['C', 'C', 'E', 'E', 'G', 'E', 'C', 'LB', 'A', 'G', 'LB', 'LB', 'D', 'D', 'F', 'D', 'LB', 'C', 'A', 'G', 'C', 'C', 'E', 'E', 'G', 'E', 'C', 'LB', 'A', 'G', 'LB', 'LB', 'D', 'D', 'F', 'D', 'LB', 'C', 'G', 'C']","[0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.5, 0.25, 0.75, 0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.5, 0.25, 0.75, 0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.5, 0.25, 0.75, 0.25, 0.25, 0.125, 0.125, 0.25, 0.25, 0.25, 0.5, 0.25, 0.75]",Ckey,3/4,Treble
242,"['C', 'E', 'G', 'HC', 'B', 'A', 'G', 'A', 'B', 'HC', 'G', 'A', 'HC', 'A', 'G', 'HC', 'G', 'F', 'E', 'D', 'E', 'G', 'D', 'C', 'E', 'G', 'HC', 'B', 'A', 'B', 'HC', 'HD', 'G', 'A', 'HC', 'A', 'G', 'HE', 'HE', 'HD', 'HC', 'B', 'HC']","[0.5, 0.25, 0.5, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.5, 0.25, 0.5, 0.125, 0.125, 0.5, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.75, 0.5, 0.25, 0.5, 0.125, 0.125, 0.5, 0.125, 0.125, 0.5, 0.25, 0.5, 0.125, 0.125, 0.5, 0.25, 0.125, 0.125, 0.25, 0.25, 0.75]",Ckey,3/4,Treble
244,"['G', 'E', 'F', 'G', 'A', 'G', 'HC', 'E', 'C', 'D', 'E', 'F', 'E', 'G', 'E', 'D', 'G', 'E', 'D', 'G', 'G', 'F', 'E', 'D', 'E', 'C', 'G', 'E', 'F', 'G', 'A', 'G', 'HC', 'E', 'C', 'D', 'E', 'F', 'E', 'G', 'A', 'D', 'G', 'C', 'G', 'F', 'E', 'C', 'D', 'C']","[0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.5, 0.125, 0.125, 0.5, 0.125, 0.125, 0.5, 0.125, 0.125, 0.25, 0.25, 0.25, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.5, 0.25, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.75]",Ckey,3/4,Treble
245,"['C', 'C', 'HC', 'HC', 'A', 'A', 'G', 'G', 'F', 'F', 'E', 'E', 'D', 'C', 'C', 'C', 'HC', 'HC', 'A', 'A', 'G', 'G', 'F', 'F', 'E', 'E', 'D', 'C', 'E', 'G', 'F', 'F', 'D', 'E', 'G', 'HC', 'G', 'F', 'F', 'D', 'C', 'HC', 'A', 'A', 'G', 'F', 'F', 'E', 'E', 'D', 'D', 'C']","[0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25, 0.25, 0.25, 0.125, 0.125, 0.25, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.25]",Ckey,2/4,Treble
